#P: 16
#M: 4
#alpha: 0.01
#gamma: 1.0
#n_episodes: 2000000
#K: 1
#Baseline: None
#m: 524288
#Nodes: ['M0', 'M1', 'M2', 'M3']
#Processors/Node: [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3]
#Reward_type: self
#StateRep: Simple
#StartTime: 1605014771.657723
# 
# e  	  J  	  t  	  T  	 n_intra 	 n_inter 	 n_errors 
#--- 	 --- 	 --- 	 --- 	 ------- 	 ------- 	 -------- 
10294 	 -0.0006467851926572621 	 1605014820.940316 	 1 	 12 	 3 	 0
10295 	 -0.0006467851926572621 	 1605014820.944917 	 1 	 12 	 3 	 0
10296 	 -0.0006467851926572621 	 1605014820.9493701 	 1 	 12 	 3 	 0
10297 	 -0.0006467851926572621 	 1605014820.953804 	 1 	 12 	 3 	 0
10298 	 -0.0006467851926572621 	 1605014820.95841 	 1 	 12 	 3 	 0
10299 	 -0.0006467851926572621 	 1605014820.962834 	 1 	 12 	 3 	 0
10300 	 -0.0006467851926572621 	 1605014820.9673338 	 1 	 12 	 3 	 0
10301 	 -0.0006467851926572621 	 1605014820.9718862 	 1 	 12 	 3 	 0
10302 	 -0.0006467851926572621 	 1605014820.97635 	 1 	 12 	 3 	 0
10303 	 -0.0006467851926572621 	 1605014820.980798 	 1 	 12 	 3 	 0
10304 	 -0.0006467851926572621 	 1605014820.985238 	 1 	 12 	 3 	 0
10305 	 -0.0006467851926572621 	 1605014820.989669 	 1 	 12 	 3 	 0
10306 	 -0.0006467851926572621 	 1605014820.994211 	 1 	 12 	 3 	 0
10307 	 -0.0006467851926572621 	 1605014820.998676 	 1 	 12 	 3 	 0
10308 	 -0.0006467851926572621 	 1605014821.0031202 	 1 	 12 	 3 	 0
10309 	 -0.0006467851926572621 	 1605014821.007668 	 1 	 12 	 3 	 0
10310 	 -0.0006467851926572621 	 1605014821.012112 	 1 	 12 	 3 	 0
10311 	 -0.0006467851926572621 	 1605014821.016572 	 1 	 12 	 3 	 0
10312 	 -0.0006467851926572621 	 1605014821.0210502 	 1 	 12 	 3 	 0
10313 	 -0.0006467851926572621 	 1605014821.0258079 	 1 	 12 	 3 	 0
10314 	 -0.000652508984785527 	 1605014821.030365 	 1 	 12 	 3 	 0
10315 	 -0.000652508984785527 	 1605014821.034865 	 1 	 12 	 3 	 0
10316 	 -0.000652508984785527 	 1605014821.039388 	 1 	 12 	 3 	 0
10317 	 -0.000652508984785527 	 1605014821.04404 	 1 	 12 	 3 	 0
10318 	 -0.000652508984785527 	 1605014821.0486028 	 1 	 12 	 3 	 0
10319 	 -0.000652508984785527 	 1605014821.05313 	 1 	 12 	 3 	 0
10320 	 -0.000652508984785527 	 1605014821.0577002 	 1 	 12 	 3 	 0
10321 	 -0.000652508984785527 	 1605014821.0623062 	 1 	 12 	 3 	 0
10322 	 -0.000652508984785527 	 1605014821.066729 	 1 	 12 	 3 	 0
10323 	 -0.000652508984785527 	 1605014821.071232 	 1 	 12 	 3 	 0
10324 	 -0.000652508984785527 	 1605014821.075847 	 1 	 12 	 3 	 0
10325 	 -0.000652508984785527 	 1605014821.080378 	 1 	 12 	 3 	 0
10326 	 -0.000652508984785527 	 1605014821.084948 	 1 	 12 	 3 	 0
10327 	 -0.000652508984785527 	 1605014821.0895581 	 1 	 12 	 3 	 0
10328 	 -0.000652508984785527 	 1605014821.094124 	 1 	 12 	 3 	 0
10329 	 -0.000652508984785527 	 1605014821.0986 	 1 	 12 	 3 	 0
10330 	 -0.000652508984785527 	 1605014821.103105 	 1 	 12 	 3 	 0
10331 	 -0.000652508984785527 	 1605014821.107615 	 1 	 12 	 3 	 0
10332 	 -0.0006553708226419985 	 1605014821.112077 	 1 	 12 	 3 	 0
10333 	 -0.0006553708226419985 	 1605014821.116541 	 1 	 12 	 3 	 0
10334 	 -0.0006553708226419985 	 1605014821.121004 	 1 	 12 	 3 	 0
10335 	 -0.0006553708226419985 	 1605014821.1256142 	 1 	 12 	 3 	 0
10336 	 -0.0006553708226419985 	 1605014821.130102 	 1 	 12 	 3 	 0
10337 	 -0.0006553708226419985 	 1605014821.134513 	 1 	 12 	 3 	 0
10338 	 -0.0006553708226419985 	 1605014821.138939 	 1 	 12 	 3 	 0
10339 	 -0.0006553708226419985 	 1605014821.143522 	 1 	 12 	 3 	 0
10340 	 -0.0006553708226419985 	 1605014821.1479838 	 1 	 12 	 3 	 0
10341 	 -0.0006553708226419985 	 1605014821.152527 	 1 	 12 	 3 	 0
10342 	 -0.0006553708226419985 	 1605014821.157103 	 1 	 12 	 3 	 0
10343 	 -0.0006553708226419985 	 1605014821.16175 	 1 	 12 	 3 	 0
10344 	 -0.0006553708226419985 	 1605014821.1661649 	 1 	 12 	 3 	 0
10345 	 -0.0006553708226419985 	 1605014821.1705642 	 1 	 12 	 3 	 0
10346 	 -0.0006553708226419985 	 1605014821.174996 	 1 	 12 	 3 	 0
10347 	 -0.0006553708226419985 	 1605014821.179583 	 1 	 12 	 3 	 0
10348 	 -0.0006553708226419985 	 1605014821.184196 	 1 	 12 	 3 	 0
10349 	 -0.0006553708226419985 	 1605014821.1886039 	 1 	 12 	 3 	 0
10350 	 -0.0006553708226419985 	 1605014821.193254 	 1 	 12 	 3 	 0
10351 	 -0.0006553708226419985 	 1605014821.197651 	 1 	 12 	 3 	 0
10352 	 -0.000658232718706131 	 1605014821.2020102 	 1 	 12 	 3 	 0
10353 	 -0.000658232718706131 	 1605014821.206408 	 1 	 12 	 3 	 0
10354 	 -0.0006610946147702634 	 1605014821.2109241 	 1 	 12 	 3 	 0
10355 	 -0.0006610946147702634 	 1605014821.215394 	 1 	 12 	 3 	 0
10356 	 -0.0006610946147702634 	 1605014821.219989 	 1 	 12 	 3 	 0
10357 	 -0.0006610946147702634 	 1605014821.224628 	 1 	 12 	 3 	 0
10358 	 -0.0006610946147702634 	 1605014821.229017 	 1 	 12 	 3 	 0
10359 	 -0.0006610946147702634 	 1605014821.2333739 	 1 	 12 	 3 	 0
10360 	 -0.0006610946147702634 	 1605014821.237875 	 1 	 12 	 3 	 0
10361 	 -0.0006610946147702634 	 1605014821.242517 	 1 	 12 	 3 	 0
10362 	 -0.0006610946147702634 	 1605014821.247039 	 1 	 12 	 3 	 0
10363 	 -0.0006610946147702634 	 1605014821.251435 	 1 	 12 	 3 	 0
10364 	 -0.0006610946147702634 	 1605014821.2558541 	 1 	 12 	 3 	 0
10365 	 -0.0006610946147702634 	 1605014821.260577 	 1 	 12 	 3 	 0
10366 	 -0.0006610946147702634 	 1605014821.265203 	 1 	 12 	 3 	 0
10367 	 -0.0006610946147702634 	 1605014821.269881 	 1 	 12 	 3 	 0
10368 	 -0.0006610946147702634 	 1605014821.274403 	 1 	 12 	 3 	 0
10369 	 -0.0006639565108343959 	 1605014821.2788138 	 1 	 12 	 3 	 0
10370 	 -0.0006639565108343959 	 1605014821.2833002 	 1 	 12 	 3 	 0
10371 	 -0.0006639565108343959 	 1605014821.2876532 	 1 	 12 	 3 	 0
10372 	 -0.0006639565108343959 	 1605014821.292201 	 1 	 12 	 3 	 0
10373 	 -0.0006668183486908674 	 1605014821.2966778 	 1 	 12 	 3 	 0
10374 	 -0.0006668183486908674 	 1605014821.301135 	 1 	 12 	 3 	 0
10375 	 -0.0006668183486908674 	 1605014821.305569 	 1 	 12 	 3 	 0
10376 	 -0.0006668183486908674 	 1605014821.3100648 	 1 	 12 	 3 	 0
10377 	 -0.0006668183486908674 	 1605014821.3146281 	 1 	 12 	 3 	 0
10378 	 -0.0006668183486908674 	 1605014821.319028 	 1 	 12 	 3 	 0
10379 	 -0.0006668183486908674 	 1605014821.32346 	 1 	 12 	 3 	 0
10380 	 -0.0006668183486908674 	 1605014821.328052 	 1 	 12 	 3 	 0
10381 	 -0.0006668183486908674 	 1605014821.332448 	 1 	 12 	 3 	 0
10382 	 -0.0006668183486908674 	 1605014821.3369632 	 1 	 12 	 3 	 0
10383 	 -0.0006668183486908674 	 1605014821.341563 	 1 	 12 	 3 	 0
10384 	 -0.0006668183486908674 	 1605014821.345969 	 1 	 12 	 3 	 0
10385 	 -0.0006668183486908674 	 1605014821.3504288 	 1 	 12 	 3 	 0
10386 	 -0.0006668183486908674 	 1605014821.354802 	 1 	 12 	 3 	 0
10387 	 -0.0006668183486908674 	 1605014821.359481 	 1 	 12 	 3 	 0
10388 	 -0.0006668183486908674 	 1605014821.363864 	 1 	 12 	 3 	 0
10389 	 -0.0006668183486908674 	 1605014821.368326 	 1 	 12 	 3 	 0
10390 	 -0.0006668183486908674 	 1605014821.372879 	 1 	 12 	 3 	 0
10391 	 -0.0006696802447549999 	 1605014821.3773582 	 1 	 12 	 3 	 0
10392 	 -0.0006696802447549999 	 1605014821.3818529 	 1 	 12 	 3 	 0
10393 	 -0.0006696802447549999 	 1605014821.3864992 	 1 	 12 	 3 	 0
10394 	 -0.0006696802447549999 	 1605014821.391131 	 1 	 12 	 3 	 0
10395 	 -0.0006696802447549999 	 1605014821.395628 	 1 	 12 	 3 	 0
10396 	 -0.0006696802447549999 	 1605014821.400029 	 1 	 12 	 3 	 0
10397 	 -0.0006696802447549999 	 1605014821.404394 	 1 	 12 	 3 	 0
10398 	 -0.0006696802447549999 	 1605014821.408903 	 1 	 12 	 3 	 0
10399 	 -0.0006696802447549999 	 1605014821.413353 	 1 	 12 	 3 	 0
10400 	 -0.0006696802447549999 	 1605014821.417757 	 1 	 12 	 3 	 0
10401 	 -0.0006696802447549999 	 1605014821.422261 	 1 	 12 	 3 	 0
10402 	 -0.0006696802447549999 	 1605014821.427048 	 1 	 12 	 3 	 0
10403 	 -0.0006696802447549999 	 1605014821.431426 	 1 	 12 	 3 	 0
10404 	 -0.0006696802447549999 	 1605014821.435759 	 1 	 12 	 3 	 0
10405 	 -0.0006696802447549999 	 1605014821.440442 	 1 	 12 	 3 	 0
10406 	 -0.0006696802447549999 	 1605014821.444959 	 1 	 12 	 3 	 0
10407 	 -0.0006725421408191323 	 1605014821.449354 	 1 	 12 	 3 	 0
10408 	 -0.0006725421408191323 	 1605014821.4537358 	 1 	 12 	 3 	 0
10409 	 -0.0006725421408191323 	 1605014821.458258 	 1 	 12 	 3 	 0
10410 	 -0.0006725421408191323 	 1605014821.462757 	 1 	 12 	 3 	 0
10411 	 -0.0006725421408191323 	 1605014821.467171 	 1 	 12 	 3 	 0
10412 	 -0.0006725421408191323 	 1605014821.471638 	 1 	 12 	 3 	 0
10413 	 -0.0006725421408191323 	 1605014821.476164 	 1 	 12 	 3 	 0
10414 	 -0.0006725421408191323 	 1605014821.480575 	 1 	 12 	 3 	 0
10415 	 -0.0006725421408191323 	 1605014821.485068 	 1 	 12 	 3 	 0
10416 	 -0.0006725421408191323 	 1605014821.489572 	 1 	 12 	 3 	 0
10417 	 -0.0006725421408191323 	 1605014821.494357 	 1 	 12 	 3 	 0
10418 	 -0.0006725421408191323 	 1605014821.498969 	 1 	 12 	 3 	 0
10419 	 -0.0006725421408191323 	 1605014821.5034409 	 1 	 12 	 3 	 0
10420 	 -0.0006725421408191323 	 1605014821.5080562 	 1 	 12 	 3 	 0
10421 	 -0.0006754039786756039 	 1605014821.512579 	 1 	 12 	 3 	 0
10422 	 -0.0006754039786756039 	 1605014821.51705 	 1 	 12 	 3 	 0
10423 	 -0.0006754039786756039 	 1605014821.5215738 	 1 	 12 	 3 	 0
10424 	 -0.0006754039786756039 	 1605014821.5263622 	 1 	 12 	 3 	 0
10425 	 -0.0006754039786756039 	 1605014821.530813 	 1 	 12 	 3 	 0
10426 	 -0.0006754039786756039 	 1605014821.535213 	 1 	 12 	 3 	 0
10427 	 -0.0006754039786756039 	 1605014821.539698 	 1 	 12 	 3 	 0
10428 	 -0.0006754039786756039 	 1605014821.544252 	 1 	 12 	 3 	 0
10429 	 -0.0006754039786756039 	 1605014821.548738 	 1 	 12 	 3 	 0
10430 	 -0.0006754039786756039 	 1605014821.553186 	 1 	 12 	 3 	 0
10431 	 -0.0006754039786756039 	 1605014821.557608 	 1 	 12 	 3 	 0
10432 	 -0.0006754039786756039 	 1605014821.562211 	 1 	 12 	 3 	 0
10433 	 -0.0006782658747397363 	 1605014821.5667672 	 1 	 12 	 3 	 0
10434 	 -0.0006811277708038688 	 1605014821.571247 	 1 	 12 	 3 	 0
10435 	 -0.0006811277708038688 	 1605014821.5759099 	 1 	 12 	 3 	 0
10436 	 -0.0006811277708038688 	 1605014821.580363 	 1 	 12 	 3 	 0
10437 	 -0.0006811277708038688 	 1605014821.5848289 	 1 	 12 	 3 	 0
10438 	 -0.0006811277708038688 	 1605014821.589277 	 1 	 12 	 3 	 0
10439 	 -0.0006811277708038688 	 1605014821.594176 	 1 	 12 	 3 	 0
10440 	 -0.0006811277708038688 	 1605014821.599454 	 1 	 12 	 3 	 0
10441 	 -0.0006811277708038688 	 1605014821.6039581 	 1 	 12 	 3 	 0
10442 	 -0.0006811277708038688 	 1605014821.6084638 	 1 	 12 	 3 	 0
10443 	 -0.0006811277708038688 	 1605014821.613312 	 1 	 12 	 3 	 0
10444 	 -0.0006811277708038688 	 1605014821.6179461 	 1 	 12 	 3 	 0
10445 	 -0.0006811277708038688 	 1605014821.6224582 	 1 	 12 	 3 	 0
10446 	 -0.0006811277708038688 	 1605014821.627302 	 1 	 12 	 3 	 0
10447 	 -0.0006811277708038688 	 1605014821.6318028 	 1 	 12 	 3 	 0
10448 	 -0.0006811277708038688 	 1605014821.6363862 	 1 	 12 	 3 	 0
10449 	 -0.0006811277708038688 	 1605014821.6409888 	 1 	 12 	 3 	 0
10450 	 -0.0006811277708038688 	 1605014821.645492 	 1 	 12 	 3 	 0
10451 	 -0.0006811277708038688 	 1605014821.649924 	 1 	 12 	 3 	 0
10452 	 -0.0006811277708038688 	 1605014821.654537 	 1 	 12 	 3 	 0
10453 	 -0.0006811277708038688 	 1605014821.65914 	 1 	 12 	 3 	 0
10454 	 -0.0006811277708038688 	 1605014821.66379 	 1 	 12 	 3 	 0
10455 	 -0.0006811277708038688 	 1605014821.6684842 	 1 	 12 	 3 	 0
10456 	 -0.0006811277708038688 	 1605014821.673312 	 1 	 12 	 3 	 0
10457 	 -0.0006811277708038688 	 1605014821.678265 	 1 	 12 	 3 	 0
10458 	 -0.0006811277708038688 	 1605014821.682942 	 1 	 12 	 3 	 0
10459 	 -0.0006811277708038688 	 1605014821.6874151 	 1 	 12 	 3 	 0
10460 	 -0.0006811277708038688 	 1605014821.691917 	 1 	 12 	 3 	 0
10461 	 -0.0006811277708038688 	 1605014821.696345 	 1 	 12 	 3 	 0
10462 	 -0.0006811277708038688 	 1605014821.700695 	 1 	 12 	 3 	 0
10463 	 -0.0006811277708038688 	 1605014821.70518 	 1 	 12 	 3 	 0
10464 	 -0.0006811277708038688 	 1605014821.709766 	 1 	 12 	 3 	 0
10465 	 -0.0006811277708038688 	 1605014821.715358 	 1 	 12 	 3 	 0
10466 	 -0.0006811277708038688 	 1605014821.720675 	 1 	 12 	 3 	 0
10467 	 -0.0006811277708038688 	 1605014821.725703 	 1 	 12 	 3 	 0
10468 	 -0.0006811277708038688 	 1605014821.7321951 	 1 	 12 	 3 	 0
10469 	 -0.0006811277708038688 	 1605014821.7369778 	 1 	 12 	 3 	 0
10470 	 -0.0006811277708038688 	 1605014821.7416 	 1 	 12 	 3 	 0
10471 	 -0.0006811277708038688 	 1605014821.746262 	 1 	 12 	 3 	 0
10472 	 -0.0006811277708038688 	 1605014821.750942 	 1 	 12 	 3 	 0
10473 	 -0.0006811277708038688 	 1605014821.7556322 	 1 	 12 	 3 	 0
10474 	 -0.0006811277708038688 	 1605014821.76044 	 1 	 12 	 3 	 0
10475 	 -0.0006811277708038688 	 1605014821.765167 	 1 	 12 	 3 	 0
10476 	 -0.0006811277708038688 	 1605014821.7698612 	 1 	 12 	 3 	 0
10477 	 -0.0006811277708038688 	 1605014821.7745678 	 1 	 12 	 3 	 0
10478 	 -0.0006839896668680012 	 1605014821.77932 	 1 	 12 	 3 	 0
10479 	 -0.0006839896668680012 	 1605014821.7840252 	 1 	 12 	 3 	 0
10480 	 -0.0006839896668680012 	 1605014821.7886798 	 1 	 12 	 3 	 0
10481 	 -0.0006839896668680012 	 1605014821.793424 	 1 	 12 	 3 	 0
10482 	 -0.0006839896668680012 	 1605014821.798097 	 1 	 12 	 3 	 0
10483 	 -0.0006839896668680012 	 1605014821.802783 	 1 	 12 	 3 	 0
10484 	 -0.0006839896668680012 	 1605014821.807521 	 1 	 12 	 3 	 0
10485 	 -0.0006839896668680012 	 1605014821.812217 	 1 	 12 	 3 	 0
10486 	 -0.0006839896668680012 	 1605014821.816923 	 1 	 12 	 3 	 0
10487 	 -0.0006839896668680012 	 1605014821.82161 	 1 	 12 	 3 	 0
10488 	 -0.0006839896668680012 	 1605014821.8264341 	 1 	 12 	 3 	 0
10489 	 -0.0006839896668680012 	 1605014821.831064 	 1 	 12 	 3 	 0
10490 	 -0.0006839896668680012 	 1605014821.835753 	 1 	 12 	 3 	 0
10491 	 -0.0006839896668680012 	 1605014821.840439 	 1 	 12 	 3 	 0
10492 	 -0.0006839896668680012 	 1605014821.845126 	 1 	 12 	 3 	 0
10493 	 -0.0006839896668680012 	 1605014821.8497741 	 1 	 12 	 3 	 0
10494 	 -0.0006839896668680012 	 1605014821.8544629 	 1 	 12 	 3 	 0
10495 	 -0.0006839896668680012 	 1605014821.859262 	 1 	 12 	 3 	 0
10496 	 -0.0006839896668680012 	 1605014821.863883 	 1 	 12 	 3 	 0
10497 	 -0.0006839896668680012 	 1605014821.8685079 	 1 	 12 	 3 	 0
10498 	 -0.0006839896668680012 	 1605014821.8732002 	 1 	 12 	 3 	 0
10499 	 -0.0006839896668680012 	 1605014821.877913 	 1 	 12 	 3 	 0
10500 	 -0.0006839896668680012 	 1605014821.882563 	 1 	 12 	 3 	 0
10501 	 -0.0006868515047244728 	 1605014821.887253 	 1 	 12 	 3 	 0
10502 	 -0.0006868515047244728 	 1605014821.89204 	 1 	 12 	 3 	 0
10503 	 -0.0006868515047244728 	 1605014821.8966131 	 1 	 12 	 3 	 0
10504 	 -0.0006868515047244728 	 1605014821.901132 	 1 	 12 	 3 	 0
10505 	 -0.0006868515047244728 	 1605014821.90568 	 1 	 12 	 3 	 0
10506 	 -0.0006897133425809443 	 1605014821.9102561 	 1 	 12 	 3 	 0
10507 	 -0.0006897133425809443 	 1605014821.9149241 	 1 	 12 	 3 	 0
10508 	 -0.0006897133425809443 	 1605014821.91949 	 1 	 12 	 3 	 0
10509 	 -0.0006897133425809443 	 1605014821.9240372 	 1 	 12 	 3 	 0
10510 	 -0.0006897133425809443 	 1605014821.9287128 	 1 	 12 	 3 	 0
10511 	 -0.0006897133425809443 	 1605014821.933208 	 1 	 12 	 3 	 0
10512 	 -0.0006897133425809443 	 1605014821.937705 	 1 	 12 	 3 	 0
10513 	 -0.0006897133425809443 	 1605014821.9423501 	 1 	 12 	 3 	 0
10514 	 -0.0006897133425809443 	 1605014821.946906 	 1 	 12 	 3 	 0
10515 	 -0.0006897133425809443 	 1605014821.951423 	 1 	 12 	 3 	 0
10516 	 -0.0006897133425809443 	 1605014821.95598 	 1 	 12 	 3 	 0
10517 	 -0.0006897133425809443 	 1605014821.9606369 	 1 	 12 	 3 	 0
10518 	 -0.0006897133425809443 	 1605014821.965191 	 1 	 12 	 3 	 0
10519 	 -0.0006897133425809443 	 1605014821.969713 	 1 	 12 	 3 	 0
10520 	 -0.0006897133425809443 	 1605014821.974433 	 1 	 12 	 3 	 0
10521 	 -0.0006897133425809443 	 1605014821.979071 	 1 	 12 	 3 	 0
10522 	 -0.0006897133425809443 	 1605014821.983653 	 1 	 12 	 3 	 0
10523 	 -0.0006897133425809443 	 1605014821.988241 	 1 	 12 	 3 	 0
10524 	 -0.0006897133425809443 	 1605014821.992995 	 1 	 12 	 3 	 0
10525 	 -0.0006897133425809443 	 1605014821.997524 	 1 	 12 	 3 	 0
10526 	 -0.0006897133425809443 	 1605014822.001983 	 1 	 12 	 3 	 0
10527 	 -0.0006897133425809443 	 1605014822.00652 	 1 	 12 	 3 	 0
10528 	 -0.0006897133425809443 	 1605014822.0111759 	 1 	 12 	 3 	 0
10529 	 -0.0006897133425809443 	 1605014822.01572 	 1 	 12 	 3 	 0
10530 	 -0.0006897133425809443 	 1605014822.020272 	 1 	 12 	 3 	 0
10531 	 -0.0006897133425809443 	 1605014822.024978 	 1 	 12 	 3 	 0
10532 	 -0.0006897133425809443 	 1605014822.029512 	 1 	 12 	 3 	 0
10533 	 -0.0006897133425809443 	 1605014822.0340118 	 1 	 12 	 3 	 0
10534 	 -0.0006897133425809443 	 1605014822.038559 	 1 	 12 	 3 	 0
10535 	 -0.0006897133425809443 	 1605014822.043231 	 1 	 12 	 3 	 0
10536 	 -0.0006897133425809443 	 1605014822.047795 	 1 	 12 	 3 	 0
10537 	 -0.0006897133425809443 	 1605014822.052493 	 1 	 12 	 3 	 0
10538 	 -0.0006897133425809443 	 1605014822.0570612 	 1 	 12 	 3 	 0
10539 	 -0.0006897133425809443 	 1605014822.0618 	 1 	 12 	 3 	 0
10540 	 -0.0006897133425809443 	 1605014822.066375 	 1 	 12 	 3 	 0
10541 	 -0.0006925752386450768 	 1605014822.070956 	 1 	 12 	 3 	 0
10542 	 -0.0006925752386450768 	 1605014822.075548 	 1 	 12 	 3 	 0
10543 	 -0.0006925752386450768 	 1605014822.080129 	 1 	 12 	 3 	 0
10544 	 -0.0006925752386450768 	 1605014822.084712 	 1 	 12 	 3 	 0
10545 	 -0.0006925752386450768 	 1605014822.0893152 	 1 	 12 	 3 	 0
10546 	 -0.0006925752386450768 	 1605014822.093916 	 1 	 12 	 3 	 0
10547 	 -0.0006925752386450768 	 1605014822.0984828 	 1 	 12 	 3 	 0
10548 	 -0.0006925752386450768 	 1605014822.103049 	 1 	 12 	 3 	 0
10549 	 -0.0006925752386450768 	 1605014822.107659 	 1 	 12 	 3 	 0
10550 	 -0.0006925752386450768 	 1605014822.112246 	 1 	 12 	 3 	 0
10551 	 -0.0006954371347092092 	 1605014822.116828 	 1 	 12 	 3 	 0
10552 	 -0.0006954371347092092 	 1605014822.121494 	 1 	 12 	 3 	 0
10553 	 -0.0006954371347092092 	 1605014822.12621 	 1 	 12 	 3 	 0
10554 	 -0.0006954371347092092 	 1605014822.130785 	 1 	 12 	 3 	 0
10555 	 -0.0006954371347092092 	 1605014822.135307 	 1 	 12 	 3 	 0
10556 	 -0.0006954371347092092 	 1605014822.139821 	 1 	 12 	 3 	 0
10557 	 -0.0006954371347092092 	 1605014822.144341 	 1 	 12 	 3 	 0
10558 	 -0.0006954371347092092 	 1605014822.1488872 	 1 	 12 	 3 	 0
10559 	 -0.0006954371347092092 	 1605014822.15342 	 1 	 12 	 3 	 0
10560 	 -0.0006954371347092092 	 1605014822.158143 	 1 	 12 	 3 	 0
10561 	 -0.0006954371347092092 	 1605014822.1627781 	 1 	 12 	 3 	 0
10562 	 -0.0006954371347092092 	 1605014822.167369 	 1 	 12 	 3 	 0
10563 	 -0.0006954371347092092 	 1605014822.1719291 	 1 	 12 	 3 	 0
10564 	 -0.0006954371347092092 	 1605014822.176648 	 1 	 12 	 3 	 0
10565 	 -0.0006954371347092092 	 1605014822.181211 	 1 	 12 	 3 	 0
10566 	 -0.0006954371347092092 	 1605014822.185781 	 1 	 12 	 3 	 0
10567 	 -0.0006954371347092092 	 1605014822.190376 	 1 	 12 	 3 	 0
10568 	 -0.0006954371347092092 	 1605014822.195076 	 1 	 12 	 3 	 0
10569 	 -0.0006954371347092092 	 1605014822.199657 	 1 	 12 	 3 	 0
10570 	 -0.0006954371347092092 	 1605014822.20419 	 1 	 12 	 3 	 0
10571 	 -0.0006954371347092092 	 1605014822.208766 	 1 	 12 	 3 	 0
10572 	 -0.0006954371347092092 	 1605014822.2133381 	 1 	 12 	 3 	 0
10573 	 -0.0006954371347092092 	 1605014822.217932 	 1 	 12 	 3 	 0
10574 	 -0.0006954371347092092 	 1605014822.2225301 	 1 	 12 	 3 	 0
10575 	 -0.0006954371347092092 	 1605014822.227212 	 1 	 12 	 3 	 0
10576 	 -0.0006954371347092092 	 1605014822.2317991 	 1 	 12 	 3 	 0
10577 	 -0.0006954371347092092 	 1605014822.236353 	 1 	 12 	 3 	 0
10578 	 -0.0006954371347092092 	 1605014822.240961 	 1 	 12 	 3 	 0
10579 	 -0.0006954371347092092 	 1605014822.245569 	 1 	 12 	 3 	 0
10580 	 -0.0006954371347092092 	 1605014822.250151 	 1 	 12 	 3 	 0
10581 	 -0.0006954371347092092 	 1605014822.2547488 	 1 	 12 	 3 	 0
10582 	 -0.0006954371347092092 	 1605014822.259491 	 1 	 12 	 3 	 0
10583 	 -0.0006954371347092092 	 1605014822.264098 	 1 	 12 	 3 	 0
10584 	 -0.0006954371347092092 	 1605014822.268704 	 1 	 12 	 3 	 0
10585 	 -0.0006954371347092092 	 1605014822.2732868 	 1 	 12 	 3 	 0
10586 	 -0.0006954371347092092 	 1605014822.277896 	 1 	 12 	 3 	 0
10587 	 -0.0006954371347092092 	 1605014822.282418 	 1 	 12 	 3 	 0
10588 	 -0.0006954371347092092 	 1605014822.286939 	 1 	 12 	 3 	 0
10589 	 -0.0006954371347092092 	 1605014822.291575 	 1 	 12 	 3 	 0
10590 	 -0.0006954371347092092 	 1605014822.296177 	 1 	 12 	 3 	 0
10591 	 -0.0006954371347092092 	 1605014822.300738 	 1 	 12 	 3 	 0
10592 	 -0.0006954371347092092 	 1605014822.305335 	 1 	 12 	 3 	 0
10593 	 -0.0006954371347092092 	 1605014822.3100438 	 1 	 12 	 3 	 0
10594 	 -0.0006954371347092092 	 1605014822.314653 	 1 	 12 	 3 	 0
10595 	 -0.0006982989725656807 	 1605014822.319264 	 1 	 12 	 3 	 0
10596 	 -0.0006982989725656807 	 1605014822.3238778 	 1 	 12 	 3 	 0
10597 	 -0.0006982989725656807 	 1605014822.328663 	 1 	 12 	 3 	 0
10598 	 -0.0006982989725656807 	 1605014822.3332212 	 1 	 12 	 3 	 0
10599 	 -0.0006982989725656807 	 1605014822.337793 	 1 	 12 	 3 	 0
10600 	 -0.0006982989725656807 	 1605014822.342444 	 1 	 12 	 3 	 0
10601 	 -0.0006982989725656807 	 1605014822.3469791 	 1 	 12 	 3 	 0
10602 	 -0.0006982989725656807 	 1605014822.3514931 	 1 	 12 	 3 	 0
10603 	 -0.0006982989725656807 	 1605014822.355988 	 1 	 12 	 3 	 0
10604 	 -0.0006982989725656807 	 1605014822.360554 	 1 	 12 	 3 	 0
10605 	 -0.0007011608686298132 	 1605014822.365029 	 1 	 12 	 3 	 0
10606 	 -0.0007011608686298132 	 1605014822.369489 	 1 	 12 	 3 	 0
10607 	 -0.0007011608686298132 	 1605014822.374063 	 1 	 12 	 3 	 0
10608 	 -0.0007040227646939456 	 1605014822.378645 	 1 	 12 	 3 	 0
10609 	 -0.0007040227646939456 	 1605014822.3831701 	 1 	 12 	 3 	 0
10610 	 -0.0007040227646939456 	 1605014822.38767 	 1 	 12 	 3 	 0
10611 	 -0.0007040227646939456 	 1605014822.392277 	 1 	 12 	 3 	 0
10612 	 -0.0007040227646939456 	 1605014822.396776 	 1 	 12 	 3 	 0
10613 	 -0.0007040227646939456 	 1605014822.401255 	 1 	 12 	 3 	 0
10614 	 -0.0007040227646939456 	 1605014822.405787 	 1 	 12 	 3 	 0
10615 	 -0.0007040227646939456 	 1605014822.410311 	 1 	 12 	 3 	 0
10616 	 -0.0007040227646939456 	 1605014822.4148312 	 1 	 12 	 3 	 0
10617 	 -0.0007040227646939456 	 1605014822.4193332 	 1 	 12 	 3 	 0
10618 	 -0.0007040227646939456 	 1605014822.423845 	 1 	 12 	 3 	 0
